enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours
27518,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,100-500,Pvt Ltd,1,-0.9957501334893015
21065,city_50,0.8959999999999999,Male,No relevent experience,Full time course,High School,Other,4,Other,Other,never,1.7054636004209525
6658,city_83,0.923,Male,No relevent experience,no_enrollment,Graduate,Business Degree,3,1000-4999,Pvt Ltd,1,-0.2454129851808976
28990,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,11,<10,Funded Startup,4,0.15476682725025115
15931,city_83,0.923,Male,No relevent experience,Full time course,Graduate,STEM,4,Other,Other,1,-0.9624018157867058
23875,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,6,<10,Pvt Ltd,2,-0.8456827038276207
16795,city_136,0.897,Other,Has relevent experience,no_enrollment,Masters,STEM,>20,5000-9999,Pvt Ltd,>4,3.606317709468909
27431,city_128,0.527,Male,No relevent experience,Full time course,High School,Other,<1,100-500,NGO,2,-0.14536803207311041
14978,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,12,10/49,Early Stage Startup,1,-0.7122894330172378
2636,city_21,0.624,Male,Has relevent experience,Full time course,Masters,STEM,3,Other,Other,1,0.07139603299376181
19453,city_77,0.83,Male,Has relevent experience,no_enrollment,Masters,STEM,9,50-99,Pvt Ltd,1,0.004699397588570357
27893,city_21,0.624,Male,No relevent experience,Full time course,Masters,Other,2,10/49,Other,1,1.8055085535287396
17696,city_160,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,11,Other,Other,1,-0.5455478445042592
19033,city_16,0.91,Male,No relevent experience,no_enrollment,High School,Other,3,Other,Other,1,-0.5121995268016635
19623,city_104,0.924,Male,Has relevent experience,no_enrollment,Masters,Other,13,50-99,Pvt Ltd,1,2.1723400482572925
2857,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,5000-9999,Pvt Ltd,2,0.38820505116842124
2480,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,Other,<1,Other,Other,1,-0.41215457369387626
14868,city_136,0.897,Other,Has relevent experience,Full time course,Masters,STEM,8,10000+,Pvt Ltd,2,3.239486214740356
28374,city_76,0.698,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,10/49,Pvt Ltd,>4,-0.8290085449763228
12104,city_21,0.624,Other,Has relevent experience,no_enrollment,Graduate,STEM,9,5000-9999,Pvt Ltd,never,-0.8623568626789186
22388,city_21,0.624,Male,No relevent experience,Full time course,Masters,STEM,2,Other,Other,never,-0.2954354617347912
6670,city_116,0.743,Male,Has relevent experience,Full time course,Masters,STEM,>20,1000-4999,Pvt Ltd,1,0.07139603299376181
33016,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,>20,Other,Other,2,-0.2454129851808976
24327,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,7,50-99,Early Stage Startup,1,-0.7456377507198335
10512,city_116,0.743,Other,Has relevent experience,Full time course,Masters,STEM,15,<10,Pvt Ltd,1,-0.46217705024776984
8936,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,Business Degree,4,50-99,Pvt Ltd,1,-0.8957051803815144
9393,city_94,0.698,Male,Has relevent experience,no_enrollment,High School,Other,3,Other,Other,1,-0.7289635918685357
23028,city_160,0.92,Other,Has relevent experience,no_enrollment,Masters,STEM,15,<10,Early Stage Startup,1,-0.6122444799094506
28739,city_16,0.91,Male,No relevent experience,Full time course,High School,Other,2,<10,Other,1,-0.945727656935408
21118,city_103,0.92,Other,Has relevent experience,no_enrollment,Masters,STEM,11,<10,Funded Startup,2,-0.21206466747830188
19906,city_71,0.884,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,Other,Other,>4,-0.5788961622068549
31901,city_99,0.915,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,<10,Pvt Ltd,1,0.6383174339378892
25795,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,NGO,4,0.15476682725025115
13973,city_55,0.7390000000000001,Other,No relevent experience,Full time course,Graduate,STEM,<1,Other,Other,never,0.20478930380414473
10211,city_114,0.926,Male,Has relevent experience,no_enrollment,High School,Other,>20,10/49,Pvt Ltd,never,-0.7456377507198335
31487,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,10,100-500,Pvt Ltd,1,-1.0124242923405993
6812,city_64,0.6659999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,1,0.7383623870456764
6126,city_102,0.804,Other,Has relevent experience,no_enrollment,Masters,STEM,12,5000-9999,Pvt Ltd,1,0.7550365458969742
2377,city_114,0.926,Other,No relevent experience,no_enrollment,Phd,STEM,7,500-999,NGO,never,-0.32878377943738696
8682,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,10/49,Pvt Ltd,1,-0.011974761262727509
14097,city_103,0.92,Other,Has relevent experience,no_enrollment,Graduate,STEM,16,5000-9999,Pvt Ltd,1,-0.2454129851808976
15394,city_103,0.92,Other,Has relevent experience,no_enrollment,Graduate,STEM,5,Other,Other,2,0.9217781344099529
11337,city_16,0.91,Male,No relevent experience,no_enrollment,High School,Other,9,Other,Other,never,-0.4788512090990677
29273,city_16,0.91,Male,No relevent experience,no_enrollment,High School,Other,8,10000+,Pvt Ltd,>4,2.0389467774469097
31074,city_155,0.556,Other,Has relevent experience,no_enrollment,Graduate,STEM,6,100-500,Pvt Ltd,1,-0.32878377943738696
7892,city_21,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,3,100-500,Other,1,0.8050590224508678
13649,city_11,0.55,Other,No relevent experience,Full time course,Graduate,STEM,4,10/49,Pvt Ltd,1,1.5053736942053781
23814,city_73,0.754,Other,No relevent experience,Full time course,High School,Other,2,Other,Other,2,-0.41215457369387626
31740,city_126,0.479,Other,Has relevent experience,Full time course,Masters,Other,>20,10/49,Funded Startup,2,1.1385421994768252
11396,city_103,0.92,Male,No relevent experience,no_enrollment,Undefined,Other,4,Other,Other,never,2.0722950951495056
33153,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,Other,Pvt Ltd,1,0.3048342569119319
25878,city_57,0.866,Male,Has relevent experience,Full time course,Graduate,STEM,7,Other,Other,2,0.47157584542491054
24853,city_21,0.624,Other,No relevent experience,Part time course,Masters,STEM,13,Other,Other,1,-0.445502891396472
17972,city_40,0.7759999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,6,<10,Pvt Ltd,2,-0.19539050862700402
20030,city_114,0.926,Other,Has relevent experience,no_enrollment,Graduate,STEM,13,100-500,Pvt Ltd,1,-0.2954354617347912
20806,city_100,0.887,Male,Has relevent experience,no_enrollment,Masters,Humanities,>20,Other,Other,never,-0.8456827038276207
17916,city_73,0.754,Male,Has relevent experience,Full time course,Graduate,STEM,4,<10,Pvt Ltd,1,-0.8456827038276207
15370,city_102,0.804,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Other,2,0.7717107047482721
6707,city_16,0.91,Female,Has relevent experience,no_enrollment,Graduate,STEM,12,10/49,Pvt Ltd,>4,2.50582322528325
31145,city_67,0.855,Male,No relevent experience,no_enrollment,Primary School,Other,8,Other,Pvt Ltd,never,-0.7289635918685357
4010,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,>4,-0.028648920114025374
24682,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Arts,14,Other,Other,4,1.872205188933931
21764,city_19,0.682,Other,Has relevent experience,no_enrollment,Graduate,STEM,12,Other,Other,never,-0.2454129851808976
13474,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,14,1000-4999,Pvt Ltd,4,-0.16204219092440827
23378,city_21,0.624,Female,Has relevent experience,Full time course,Graduate,STEM,<1,50-99,Early Stage Startup,1,-0.49552536795036556
14839,city_73,0.754,Male,No relevent experience,Part time course,Graduate,STEM,7,Other,Public Sector,1,-0.945727656935408
20895,city_114,0.926,Male,No relevent experience,no_enrollment,High School,Other,3,Other,Other,never,-0.812334386125025
33315,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,1,-0.7956602272737271
29279,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,1,0.6049691162352935
2836,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,100-500,Pvt Ltd,3,-0.8957051803815144
17313,city_21,0.624,Other,Has relevent experience,Full time course,Masters,STEM,6,Other,Other,4,0.171440986101549
7404,city_104,0.924,Male,No relevent experience,Full time course,Graduate,STEM,10,1000-4999,Public Sector,1,-0.9123793392328122
1908,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,12,10000+,Pvt Ltd,1,1.9722501420417184
5378,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Other,1,1.0051489286664421
26355,city_103,0.92,Female,No relevent experience,no_enrollment,Masters,Humanities,>20,Other,Other,1,-0.31210962058608904
21045,city_159,0.843,Male,Has relevent experience,Part time course,High School,Other,5,500-999,Public Sector,3,-0.011974761262727509
6386,city_73,0.754,Male,No relevent experience,Full time course,High School,Other,4,Other,Other,4,0.23813762150674045
17401,city_21,0.624,Other,Has relevent experience,Full time course,Masters,STEM,9,Other,Other,never,-0.7623119095711314
19789,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,13,50-99,Pvt Ltd,>4,-1.062446768894493
638,city_102,0.804,Male,Has relevent experience,Full time course,Graduate,Business Degree,1,<10,Pvt Ltd,1,-0.22873882632959974
2916,city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,1000-4999,Pvt Ltd,2,-0.562222003355557
29621,city_67,0.855,Male,Has relevent experience,Part time course,High School,Other,10,Other,Other,1,-0.8290085449763228
2255,city_14,0.698,Other,No relevent experience,Part time course,Graduate,STEM,>20,50-99,Pvt Ltd,1,0.4048792100197191
919,city_27,0.848,Male,No relevent experience,no_enrollment,Graduate,STEM,8,Other,Pvt Ltd,never,-0.16204219092440827
4575,city_98,0.949,Other,No relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Public Sector,4,-0.3454579382886848
13130,city_103,0.92,Other,Has relevent experience,no_enrollment,Graduate,STEM,>20,Other,Other,>4,-0.6455927976120464
15252,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,>4,-1.045772610043195
11018,city_74,0.579,Male,Has relevent experience,Full time course,Masters,Humanities,3,50-99,Pvt Ltd,1,-0.7456377507198335
23119,city_103,0.92,Male,No relevent experience,no_enrollment,Primary School,Other,9,Other,Other,never,0.02137355643986822
15715,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,0.05472187414246395
2493,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,Other,10,1000-4999,Pvt Ltd,2,-0.22873882632959974
23517,city_103,0.92,Male,No relevent experience,no_enrollment,High School,Other,4,Other,Other,never,-0.7456377507198335
21736,city_114,0.926,Male,No relevent experience,Part time course,Graduate,STEM,7,100-500,Pvt Ltd,1,4.3066323812234195
25685,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,4,100-500,Early Stage Startup,2,-0.22873882632959974
31401,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,18,10000+,Pvt Ltd,2,0.8384073401534635
29161,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,3,50-99,Funded Startup,1,0.6716657516404849
14492,city_21,0.624,Other,Has relevent experience,no_enrollment,Masters,STEM,3,10/49,Early Stage Startup,2,0.5049241631275063
25158,city_128,0.527,Other,Has relevent experience,no_enrollment,Graduate,Business Degree,17,Other,Other,>4,-0.6622669564633442
11262,city_114,0.926,Male,Has relevent experience,Part time course,Graduate,STEM,19,100-500,Pvt Ltd,2,-0.3954804148425784
22365,city_99,0.915,Other,No relevent experience,no_enrollment,Graduate,STEM,9,100-500,Pvt Ltd,1,-0.6789411153146421
16114,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,8,10000+,Pvt Ltd,1,-0.9790759746380037
776,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,-0.46217705024776984
11068,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,9,Other,Other,never,0.5716207985326978
9166,city_71,0.884,Male,Has relevent experience,no_enrollment,Graduate,No Major,1,Other,Other,1,-0.0619972378166211
31062,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,4,50-99,Pvt Ltd,1,0.27148593920933617
8082,city_16,0.91,Other,Has relevent experience,no_enrollment,Masters,Other,Other,50-99,Pvt Ltd,2,-0.4288287325451741
11591,city_114,0.926,Other,No relevent experience,Full time course,High School,Other,9,Other,Other,never,-0.045323078965323234
24634,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,Other,Other,2,-0.6122444799094506
25392,city_103,0.92,Other,No relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,0.6049691162352935
16951,city_160,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,NGO,>4,-0.8790310215302165
30732,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,<10,Pvt Ltd,>4,0.3548567334658255
10627,city_13,0.8270000000000001,Male,Has relevent experience,no_enrollment,Masters,STEM,17,100-500,Pvt Ltd,>4,0.6049691162352935
7044,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,<10,Early Stage Startup,1,-0.0619972378166211
6669,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,15,100-500,Pvt Ltd,2,0.15476682725025115
25695,city_67,0.855,Other,No relevent experience,no_enrollment,Masters,Humanities,4,10000+,Pvt Ltd,4,-0.8790310215302165
7264,city_103,0.92,Other,Has relevent experience,no_enrollment,Graduate,STEM,>20,Other,Other,2,0.7383623870456764
24935,city_21,0.624,Other,Has relevent experience,no_enrollment,Graduate,STEM,5,1000-4999,Pvt Ltd,1,0.9551264521125487
25626,city_64,0.6659999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,>4,0.7717107047482721
23206,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,20,5000-9999,Pvt Ltd,>4,-0.9123793392328122
9748,city_103,0.92,Male,Has relevent experience,Part time course,Phd,STEM,>20,100-500,Pvt Ltd,>4,-0.22873882632959974
28239,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,Other,Other,2,-0.6289186387607485
20704,city_21,0.624,Other,Has relevent experience,no_enrollment,Graduate,STEM,6,10/49,Other,never,-0.6622669564633442
32772,city_160,0.92,Male,No relevent experience,Full time course,Graduate,STEM,11,Other,Other,1,-0.07867139666791896
8295,city_67,0.855,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,1000-4999,Other,2,0.8050590224508678
32872,city_53,0.74,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,10000+,Pvt Ltd,1,0.6049691162352935
31021,city_74,0.579,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,100-500,Pvt Ltd,1,-0.7623119095711314
26820,city_103,0.92,Other,Has relevent experience,no_enrollment,Graduate,STEM,10,100-500,Pvt Ltd,>4,-0.5455478445042592
3206,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,1000-4999,Pvt Ltd,2,-0.7122894330172378
9054,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,100-500,Pvt Ltd,>4,1.6887894415696547
30349,city_64,0.6659999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,100-500,Pvt Ltd,>4,-0.562222003355557
30074,city_46,0.762,Male,No relevent experience,Full time course,High School,Other,8,Other,Other,1,-0.49552536795036556
21443,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,100-500,Pvt Ltd,2,0.47157584542491054
4096,city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,3,0.9718006109638465
21093,city_91,0.691,Female,No relevent experience,no_enrollment,Graduate,STEM,<1,Other,Other,never,-0.7956602272737271
29721,city_165,0.903,Male,No relevent experience,no_enrollment,High School,Other,7,10/49,Pvt Ltd,1,-0.41215457369387626
29420,city_21,0.624,Other,No relevent experience,Full time course,Graduate,STEM,5,Other,Other,never,0.538272480830102
7273,city_118,0.722,Other,Has relevent experience,Part time course,Masters,STEM,10,1000-4999,Pvt Ltd,3,-0.7789860684224292
28245,city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,Other,Pvt Ltd,>4,-1.045772610043195
11870,city_162,0.767,Male,Has relevent experience,Full time course,Graduate,STEM,6,Other,Other,2,-0.3954804148425784
5582,city_102,0.804,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,10000+,Pvt Ltd,>4,0.5716207985326978
18667,city_21,0.624,Other,Has relevent experience,Full time course,Undefined,Other,2,100-500,Pvt Ltd,1,-0.8957051803815144
512,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,500-999,Pvt Ltd,1,-1.045772610043195
29029,city_102,0.804,Male,Has relevent experience,Part time course,Graduate,STEM,2,100-500,Pvt Ltd,1,-0.5788961622068549
26203,city_46,0.762,Other,No relevent experience,no_enrollment,Graduate,STEM,3,10/49,Pvt Ltd,2,0.7383623870456764
1501,city_99,0.915,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Other,1,-0.7623119095711314
2722,city_149,0.6890000000000001,Other,Has relevent experience,no_enrollment,High School,Other,3,Other,Other,never,0.5549466396813999
32581,city_143,0.74,Male,No relevent experience,no_enrollment,Graduate,STEM,4,Other,Other,1,-0.7456377507198335
15940,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,5000-9999,Pvt Ltd,2,-0.9957501334893015
18284,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,Other,Other,3,-0.8957051803815144
30017,city_53,0.74,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,Other,Other,2,0.20478930380414473
15377,city_65,0.802,Male,Has relevent experience,Full time course,Graduate,Other,3,Other,Other,1,-0.6789411153146421
4887,city_61,0.913,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,-0.16204219092440827
